latitude,longtitude,depth,temperature,time
,,4.32,3.4,1642080675652
,,4.34,3.4,1642080675663
,,4.34,3.4,1642080675801
,,4.31,3.4,1642080675888
,,4.29,3.4,1642080675959
59.21818499999999,10.917155,4.29,,1642080675959
,,4.26,3.4,1642080676052
,,4.27,3.4,1642080676083
,,4.26,3.4,1642080676188
,,4.25,3.4,1642080676300
,,4.27,3.4,1642080676364
,,4.24,3.4,1642080676444
,,4.23,3.4,1642080676505
,,4.2,3.4,1642080676574
,,4.18,3.4,1642080676728
,,4.18,3.4,1642080676799
,,4.2,3.4,1642080676852
,,4.19,3.4,1642080676941
59.218183333333336,10.917158333333335,4.19,,1642080676941
,,4.2,3.4,1642080677011
,,4.23,3.4,1642080677238
,,4.23,3.4,1642080677271
,,4.24,3.4,1642080677344
,,4.27,3.4,1642080677426
,,4.33,3.4,1642080677483
,,4.33,3.4,1642080677564
,,4.33,3.4,1642080677622
,,4.34,3.4,1642080677695
,,4.34,3.4,1642080677840
59.21817833333333,10.917155,4.34,,1642080677840
,,4.34,3.4,1642080678137
,,4.35,3.4,1642080678183
,,4.35,3.4,1642080678291
,,4.29,3.4,1642080678324
,,4.35,3.4,1642080678395
,,4.39,3.4,1642080678464
,,4.33,3.4,1642080678535
,,4.29,3.4,1642080678602
,,4.29,3.4,1642080678824
,,4.3,3.4,1642080678885
59.21817333333333,10.91715,4.3,,1642080678885
,,4.3,3.4,1642080679034
,,4.3,3.4,1642080679097
,,4.31,3.4,1642080679183
,,4.34,3.4,1642080679335
,,4.33,3.4,1642080679374
,,4.42,3.4,1642080679444
,,4.37,3.4,1642080679584
,,4.31,3.4,1642080679655
,,4.34,3.4,1642080679722
,,4.38,3.4,1642080679793
,,4.39,3.4,1642080679864
,,4.39,3.4,1642080679933
59.21817166666666,10.917153333333333,4.39,,1642080679933
,,4.39,3.4,1642080680002
,,4.39,3.4,1642080680111
,,4.38,3.4,1642080680141
,,4.33,3.4,1642080680231
,,4.33,3.4,1642080680282
,,4.25,3.4,1642080680387
,,4.27,3.4,1642080680423
,,4.31,3.4,1642080680494
,,4.31,3.4,1642080680633
,,4.29,3.4,1642080680702
,,4.29,3.4,1642080680771
,,4.32,3.4,1642080680843
,,4.33,3.4,1642080680914
59.21816999999999,10.91715,4.33,,1642080680914
,,4.32,3.4,1642080680982
,,4.3,3.4,1642080681051
,,4.31,3.4,1642080681133
,,4.31,3.4,1642080681194
,,4.35,3.4,1642080681285
,,4.37,3.4,1642080681340
,,4.38,3.4,1642080681431
,,4.36,3.4,1642080681477
,,4.37,3.4,1642080681550
,,4.34,3.4,1642080681614
,,4.3,3.4,1642080681752
,,4.28,3.4,1642080681822
,,4.26,3.4,1642080682031
59.21816999999999,10.917146666666667,4.26,,1642080682031
,,4.25,3.4,1642080682035
,,4.23,3.4,1642080682104
,,4.25,3.4,1642080682186
,,4.25,3.4,1642080682243
,,4.2,3.4,1642080682425
,,4.19,3.4,1642080682453
,,4.2,3.4,1642080682548
,,4.19,3.4,1642080682600
,,4.2,3.4,1642080682664
,,4.23,3.4,1642080682805
,,4.25,3.4,1642080682876
,,4.25,3.4,1642080682959
59.21817166666666,10.917151666666665,4.25,,1642080682959
,,4.27,3.4,1642080683017
,,4.27,3.4,1642080683085
,,4.25,3.4,1642080683161
,,4.25,3.4,1642080683235
,,4.28,3.4,1642080683307
,,4.31,3.4,1642080683386
,,4.31,3.4,1642080683437
,,4.31,3.4,1642080683539
,,4.3,3.4,1642080683577
,,4.31,3.4,1642080683680
,,4.3,3.4,1642080683717
,,4.28,3.4,1642080683786
,,4.24,3.4,1642080683859
,,4.23,3.4,1642080684018
59.21816999999999,10.91715,4.23,,1642080684018
,,4.24,3.4,1642080684028
,,4.24,3.4,1642080684066
,,4.21,3.4,1642080684142
,,4.17,3.4,1642080684207
,,4.17,3.4,1642080684286
,,4.17,3.4,1642080684346
,,4.17,3.4,1642080684455
,,4.16,3.4,1642080684486
,,4.17,3.4,1642080684591
,,4.18,3.4,1642080684624
,,4.19,3.4,1642080684694
,,4.18,3.4,1642080684792
,,4.21,3.4,1642080684837
59.21816999999999,10.917151666666665,4.21,,1642080684837
,,4.21,3.4,1642080685048
,,4.24,3.4,1642080685189
,,4.29,3.4,1642080685256
,,4.3,3.4,1642080685326
,,4.3,3.4,1642080685397
,,4.3,3.4,1642080685483
,,4.31,3.4,1642080685560
,,4.31,3.4,1642080685635
,,4.32,3.4,1642080685676
,,4.32,3.4,1642080685782
,,4.33,3.4,1642080685815
,,4.37,3.4,1642080685956
,,4.34,3.4,1642080686027
59.21816666666667,10.917168333333333,4.34,,1642080686027
,,4.32,3.2,1642080686098
,,4.29,3.2,1642080686169
,,4.29,3.2,1642080686235
,,4.3,3.2,1642080686307
,,4.31,3.2,1642080686386
,,4.29,3.2,1642080686447
,,4.31,3.2,1642080686639
,,4.31,3.2,1642080686655
,,4.31,3.2,1642080686722
,,4.29,3.2,1642080686799
,,4.23,3.2,1642080687003
59.21816333333333,10.917186666666664,4.23,,1642080687003
,,4.24,3.2,1642080687124
,,4.26,3.2,1642080687151
,,4.28,3.2,1642080687215
,,4.28,3.2,1642080687287
,,4.28,3.2,1642080687355
,,4.28,3.2,1642080687452
,,4.28,3.2,1642080687492
,,4.27,3.2,1642080687611
,,4.26,3.2,1642080687637
,,4.24,3.2,1642080687705
,,4.23,3.2,1642080687777
,,4.28,3.2,1642080688103
59.21816666666667,10.917171666666665,4.28,,1642080688103
,,4.28,3.2,1642080688125
,,4.28,3.2,1642080688269
,,4.31,3.2,1642080688274
,,4.37,3.2,1642080688339
,,4.38,3.2,1642080688429
,,4.39,3.2,1642080688475
,,4.37,3.2,1642080688546
,,4.38,3.2,1642080688619
,,4.43,3.2,1642080688757
,,4.44,3.2,1642080688832
,,4.46,3.2,1642080688899
,,4.45,3.2,1642080688970
59.21816333333333,10.917168333333333,4.45,,1642080688970
,,4.46,3.4,1642080689058
,,4.44,3.4,1642080689107
,,4.37,3.4,1642080689176
,,4.3,3.4,1642080689251
,,4.27,3.4,1642080689317
,,4.25,3.4,1642080689386
,,4.23,3.4,1642080689456
,,4.2,3.4,1642080689537
,,4.15,3.4,1642080689596
,,4.13,3.4,1642080689688
,,4.12,3.4,1642080689733
,,4.12,3.4,1642080689830
,,4.12,3.4,1642080689873
,,4.11,3.4,1642080689985
59.218161666666674,10.917161666666667,4.11,,1642080689985
,,4.15,3.4,1642080690033
,,4.18,3.4,1642080690086
,,4.2,3.4,1642080690160
,,4.23,3.4,1642080690228
,,4.24,3.4,1642080690297
,,4.26,3.4,1642080690372
,,4.29,3.4,1642080690435
,,4.31,3.4,1642080690506
,,4.29,3.4,1642080690583
,,4.28,3.4,1642080690647
,,4.27,3.4,1642080690730
,,4.28,3.4,1642080690786
,,4.29,3.4,1642080690881
59.218160000000005,10.917156666666665,4.29,,1642080690881
,,4.32,3.4,1642080691031
,,4.3,3.4,1642080691072
,,4.29,3.4,1642080691139
,,4.29,3.4,1642080691207
,,4.32,3.4,1642080691347
,,4.31,3.4,1642080691417
,,4.31,3.4,1642080691487
,,4.32,3.4,1642080691560
,,4.31,3.4,1642080691653
,,4.31,3.4,1642080691705
,,4.31,3.4,1642080691776
,,4.3,3.4,1642080691834
,,4.23,3.4,1642080691971
,,4.21,3.4,1642080691976
59.218158333333335,10.91715,4.21,,1642080691976
,,4.23,3.2,1642080692076
,,4.19,3.2,1642080692119
,,4.14,3.2,1642080692184
,,4.14,3.2,1642080692254
,,4.14,3.2,1642080692326
,,4.15,3.2,1642080692393
,,4.16,3.2,1642080692463
,,4.15,3.2,1642080692540
,,4.14,3.2,1642080692602
,,4.15,3.2,1642080692677
,,4.19,3.2,1642080692742
,,4.25,3.2,1642080692954
59.218156666666665,10.917143333333335,4.25,,1642080692954
,,4.27,3.2,1642080693139
,,4.31,3.2,1642080693174
,,4.35,3.2,1642080693282
,,4.35,3.2,1642080693307
,,4.34,3.2,1642080693591
,,4.35,3.2,1642080693656
,,4.4,3.2,1642080693730
,,4.49,3.2,1642080693797
,,4.49,3.2,1642080693879
,,4.48,3.2,1642080693939
59.21815333333334,10.917131666666668,4.48,,1642080693939
,,4.45,3.2,1642080694032
,,4.39,3.2,1642080694079
,,4.37,3.2,1642080694237
,,4.33,3.2,1642080694245
,,4.33,3.2,1642080694287
,,4.32,3.2,1642080694378
,,4.35,3.2,1642080694427
,,4.33,3.2,1642080694498
,,4.26,3.2,1642080694567
,,4.17,3.2,1642080694636
,,4.19,3.2,1642080694717
,,4.23,3.2,1642080694778
,,4.27,3.2,1642080694846
,,4.3,3.2,1642080694929
59.21815,10.917130000000002,4.3,,1642080694929
,,4.31,3.2,1642080694985
,,4.34,3.2,1642080695077
,,4.35,3.2,1642080695123
,,4.34,3.2,1642080695227
,,4.36,3.2,1642080695384
,,4.41,3.2,1642080695403
,,4.44,3.2,1642080695475
,,4.48,3.2,1642080695544
,,4.45,3.2,1642080695615
,,4.4,3.2,1642080695683
,,4.35,3.2,1642080695752
,,4.33,3.2,1642080695822
,,4.33,3.2,1642080695917
,,4.32,3.2,1642080695978
59.21815,10.917138333333332,4.32,,1642080695978
,,4.29,3.2,1642080696034
,,4.28,3.2,1642080696124
,,4.24,3.2,1642080696174
,,4.18,3.2,1642080696274
,,4.18,3.2,1642080696313
,,4.18,3.2,1642080696383
,,4.2,3.2,1642080696452
,,4.24,3.2,1642080696631
,,4.28,3.2,1642080696662
,,4.33,3.2,1642080696801
,,4.34,3.2,1642080696876
,,4.34,3.2,1642080696945
59.21814666666668,10.917148333333333,4.34,,1642080696945
,,4.34,3.2,1642080697084
,,4.34,3.2,1642080697175
,,4.36,3.2,1642080697226
,,4.37,3.2,1642080697333
,,4.37,3.2,1642080697361
,,4.39,3.2,1642080697437
,,4.36,3.2,1642080697643
,,4.37,3.2,1642080697712
,,4.34,3.2,1642080697780
,,4.28,3.2,1642080697852
,,4.25,3.2,1642080697928
59.21814166666666,10.917155,4.25,,1642080697928
,,4.25,3.2,1642080698034
,,4.24,3.2,1642080698072
,,4.24,3.2,1642080698135
,,4.24,3.2,1642080698222
,,4.24,3.2,1642080698272
,,4.23,3.2,1642080698374
,,4.26,3.2,1642080698484
,,4.27,3.2,1642080698554
,,4.25,3.2,1642080698626
,,4.27,3.2,1642080698698
,,4.3,3.2,1642080698761
,,4.31,3.2,1642080698902
,,4.29,3.2,1642080698980
59.218138333333336,10.917155,4.29,,1642080698980
,,4.3,3.2,1642080699043
,,4.3,3.2,1642080699132
,,4.3,3.2,1642080699187
,,4.31,3.2,1642080699392
,,4.28,3.2,1642080699465
,,4.23,3.2,1642080699532
,,4.24,3.2,1642080699603
,,4.25,3.2,1642080699672
,,4.23,3.2,1642080699740
,,4.23,3.2,1642080699813
,,4.24,3.2,1642080699882
,,4.3,3.2,1642080699956
59.218136666666666,10.917156666666665,4.3,,1642080699956
,,4.29,3.2,1642080700024
,,4.28,3.2,1642080700096
,,4.26,3.2,1642080700162
,,4.26,3.2,1642080700236
,,4.26,3.2,1642080700303
,,4.29,3.2,1642080700375
,,4.26,3.2,1642080700473
,,4.26,3.2,1642080700515
,,4.27,3.2,1642080700583
,,4.27,3.2,1642080700653
,,4.26,3.2,1642080700721
,,4.19,3.2,1642080700791
,,4.2,3.2,1642080700863
,,4.18,3.2,1642080700933
59.218135,10.917151666666665,4.18,,1642080700933
,,4.18,3.2,1642080701003
,,4.18,3.2,1642080701074
,,4.18,3.2,1642080701144
,,4.18,3.2,1642080701221
,,4.18,3.2,1642080701283
,,4.18,3.2,1642080701368
,,4.17,3.2,1642080701427
,,4.17,3.2,1642080701523
,,4.19,3.2,1642080701563
,,4.21,3.2,1642080701634
,,4.21,3.2,1642080701702
,,4.23,3.2,1642080701771
,,4.27,3.2,1642080701913
59.218135,10.917153333333333,4.27,,1642080701913
,,4.26,3.2,1642080701983
,,4.3,3.2,1642080702053
,,4.31,3.2,1642080702123
,,4.31,3.2,1642080702194
,,4.28,3.2,1642080702268
,,4.3,3.2,1642080702335
,,4.32,3.2,1642080702422
,,4.31,3.2,1642080702472
,,4.31,3.2,1642080702572
,,4.32,3.2,1642080702617
,,4.29,3.2,1642080702685
,,4.25,3.2,1642080702753
,,4.24,3.2,1642080702825
,,4.19,3.2,1642080702891
,,4.21,3.2,1642080702966
59.21813333333333,10.917151666666665,4.21,,1642080702966
,,4.21,3.2,1642080703034
,,4.23,3.2,1642080703102
,,4.2,3.2,1642080703173
,,4.23,3.2,1642080703241
,,4.24,3.2,1642080703319
,,4.24,3.2,1642080703383
,,4.27,3.2,1642080703468
,,4.28,3.2,1642080703616
,,4.31,3.2,1642080703664
,,4.31,3.2,1642080703731
,,4.32,3.2,1642080703800
,,4.3,3.2,1642080703871
,,4.3,3.2,1642080703942
59.21813333333333,10.917153333333333,4.3,,1642080703942
,,4.3,3.2,1642080704013
,,4.3,3.2,1642080704084
,,4.26,3.2,1642080704151
,,4.23,3.2,1642080704221
,,4.24,3.2,1642080704298
,,4.18,3.2,1642080704372
,,4.18,3.2,1642080704433
,,4.17,3.2,1642080704516
,,4.18,3.2,1642080704572
,,4.19,3.2,1642080704667
,,4.19,3.2,1642080704713
,,4.18,3.2,1642080704813
,,4.18,3.2,1642080704854
,,4.19,3.2,1642080704923
59.21813166666667,10.917153333333333,4.19,,1642080704923
,,4.23,3.2,1642080704993
,,4.28,3.2,1642080705064
,,4.32,3.2,1642080705133
,,4.34,3.2,1642080705202
,,4.35,3.2,1642080705274
,,4.37,3.2,1642080705343
,,4.36,3.2,1642080705418
,,4.35,3.2,1642080705482
,,4.36,3.2,1642080705564
,,4.41,3.2,1642080705726
,,4.41,3.2,1642080705760
,,4.39,3.2,1642080705867
,,4.36,3.2,1642080705899
,,4.31,3.2,1642080705974
59.21813166666667,10.917155,4.31,,1642080705974
,,4.25,3.2,1642080706042
,,4.25,3.2,1642080706112
,,4.23,3.2,1642080706183
,,4.2,3.2,1642080706251
,,4.19,3.2,1642080706322
,,4.2,3.2,1642080706393
,,4.17,3.2,1642080706462
,,4.11,3.2,1642080706536
,,4.11,3.2,1642080706652
,,4.11,3.2,1642080706674
,,4.12,3.2,1642080706741
,,4.16,3.2,1642080706812
,,4.18,3.2,1642080706884
,,4.18,3.2,1642080706979
59.21812833333333,10.917161666666667,4.18,,1642080706979
,,4.19,3.2,1642080707021
,,4.19,3.2,1642080707128
,,4.2,3.2,1642080707164
,,4.19,3.2,1642080707294
,,4.21,3.2,1642080707302
,,4.23,3.2,1642080707373
,,4.21,3.2,1642080707456
,,4.23,3.2,1642080707512
,,4.2,3.2,1642080707621
,,4.2,3.2,1642080707654
,,4.24,3.2,1642080707786
,,4.27,3.2,1642080707795
,,4.29,3.2,1642080707863
59.21812833333333,10.917165,4.29,,1642080707863
,,4.32,3.2,1642080708287
,,4.33,3.2,1642080708354
,,4.33,3.2,1642080708434
,,4.34,3.2,1642080708493
,,4.33,3.2,1642080708561
,,4.33,3.2,1642080708633
,,4.36,3.2,1642080708714
,,4.4,3.2,1642080708771
,,4.38,3.2,1642080708842
,,4.34,3.2,1642080708912
59.21813333333333,10.917176666666668,4.34,,1642080708912
,,4.32,3.2,1642080708983
,,4.28,3.2,1642080709056
,,4.23,3.2,1642080709122
,,4.2,3.2,1642080709201
,,4.21,3.2,1642080709264
,,4.26,3.2,1642080709340
,,4.29,3.2,1642080709401
,,4.29,3.2,1642080709472
,,4.26,3.2,1642080709545
,,4.21,3.2,1642080709613
,,4.24,3.2,1642080709684
,,4.25,3.2,1642080709764
,,4.26,3.2,1642080709821
,,4.31,3.2,1642080709919
,,4.35,3.2,1642080709964
59.21813,10.917171666666665,4.35,,1642080709964
,,4.37,3.2,1642080710064
,,4.35,3.2,1642080710103
,,4.32,3.2,1642080710173
,,4.27,3.2,1642080710245
,,4.26,3.2,1642080710313
,,4.27,3.2,1642080710382
,,4.3,3.2,1642080710453
,,4.27,3.2,1642080710595
,,4.26,3.2,1642080710664
,,4.27,3.2,1642080710731
,,4.23,3.2,1642080710833
,,4.23,3.2,1642080710873
,,4.23,3.2,1642080710969
,,4.23,3.2,1642080711014
59.21813,10.917166666666667,4.23,,1642080711014
,,4.23,3.2,1642080711117
,,4.25,3.2,1642080711160
,,4.26,3.2,1642080711222
,,4.25,3.2,1642080711296
,,4.24,3.2,1642080711363
,,4.25,3.2,1642080711434
,,4.25,3.2,1642080711503
,,4.23,3.2,1642080711572
,,4.25,3.2,1642080711641
,,4.21,3.2,1642080711714
,,4.2,3.2,1642080711782
,,4.2,3.2,1642080711859
,,4.2,3.2,1642080711922
,,4.2,3.2,1642080712018
59.21813,10.91716,4.2,,1642080712018
,,4.2,3.2,1642080712087
,,4.2,3.2,1642080712163
,,4.18,3.2,1642080712204
,,4.16,3.2,1642080712273
,,4.16,3.2,1642080712341
,,4.17,3.2,1642080712415
,,4.16,3.2,1642080712482
,,4.19,3.2,1642080712551
,,4.19,3.2,1642080712622
,,4.21,3.2,1642080712693
,,4.21,3.2,1642080712775
,,4.23,3.2,1642080712831
,,4.24,3.2,1642080712902
59.21813166666667,10.917161666666667,4.24,,1642080712902
,,4.24,3.2,1642080713113
,,4.25,3.2,1642080713182
,,4.24,3.2,1642080713251
,,4.23,3.2,1642080713322
,,4.21,3.2,1642080713393
,,4.21,3.2,1642080713464
,,4.2,3.2,1642080713535
,,4.23,3.2,1642080713602
,,4.23,3.2,1642080713741
,,4.23,3.2,1642080713963
,,4.21,3.2,1642080714175
59.21813,10.917163333333333,4.21,,1642080714175
,,4.2,3.2,1642080714262
,,4.21,3.2,1642080714301
,,4.23,3.2,1642080714413
,,4.21,3.2,1642080714440
,,4.23,3.2,1642080714656
,,4.24,3.2,1642080714724
,,4.24,3.2,1642080714794
,,4.25,3.2,1642080714862
,,4.23,3.2,1642080714935
,,4.2,3.2,1642080715027
59.21812666666666,10.917163333333333,4.2,,1642080715027
,,4.2,3.2,1642080715071
,,4.21,3.2,1642080715161
,,4.23,3.2,1642080715215
,,4.2,3.2,1642080715315
,,4.19,3.2,1642080715357
,,4.19,3.2,1642080715425
,,4.19,3.2,1642080715492
,,4.21,3.2,1642080715566
,,4.24,3.2,1642080715633
,,4.24,3.2,1642080715703
,,4.26,3.2,1642080715774
,,4.29,3.2,1642080715842
,,4.29,3.2,1642080715940
,,4.28,3.2,1642080715983
,,4.27,3.2,1642080716059
59.21812333333334,10.917166666666667,4.27,,1642080716059
,,4.25,3.2,1642080716120
,,4.26,3.2,1642080716215
,,4.26,3.2,1642080716261
,,4.25,3.2,1642080716359
,,4.2,3.2,1642080716402
,,4.19,3.2,1642080716514
,,4.2,3.2,1642080716540
,,4.19,3.2,1642080716615
,,4.18,3.2,1642080716682
,,4.19,3.2,1642080716753
,,4.23,3.2,1642080716821
,,4.23,3.2,1642080716892
,,4.26,3.2,1642080716963
59.21812666666666,10.917165,4.26,,1642080716963
,,4.26,3.2,1642080717034
,,4.26,3.2,1642080717108
,,4.26,3.2,1642080717176
,,4.27,3.2,1642080717259
,,4.26,3.2,1642080717315
,,4.24,3.2,1642080717411
,,4.24,3.2,1642080717454
,,4.26,3.2,1642080717521
,,4.24,3.2,1642080717593
,,4.23,3.2,1642080717665
,,4.21,3.2,1642080717730
,,4.25,3.2,1642080717800
,,4.23,3.2,1642080717943
,,4.25,3.2,1642080718190
59.21812666666666,10.917168333333333,4.25,,1642080718190
,,4.25,3.2,1642080718192
,,4.24,3.2,1642080718257
,,4.26,3.2,1642080718328
,,4.29,3.2,1642080718362
,,4.31,3.2,1642080718435
,,4.3,3.2,1642080718511
,,4.31,3.2,1642080718614
,,4.33,3.2,1642080718647
,,4.32,3.2,1642080718737
,,4.28,3.2,1642080718799
,,4.31,3.2,1642080718863
,,4.26,3.2,1642080718957
,,4.26,3.2,1642080719024
59.21812666666666,10.917168333333333,4.26,,1642080719024
,,4.29,3.2,1642080719077
,,4.28,3.2,1642080719173
,,4.26,3.2,1642080719212
,,4.24,3.2,1642080719332
,,4.24,3.2,1642080719359
,,4.23,3.2,1642080719574
,,4.2,3.2,1642080719591
,,4.19,3.2,1642080719631
,,4.2,3.2,1642080719698
,,4.18,3.2,1642080719796
,,4.25,3.2,1642080719836
,,4.24,3.2,1642080719989
59.21812499999999,10.917161666666667,4.24,,1642080719989
,,4.21,3.2,1642080720046
,,4.21,3.2,1642080720119
,,4.21,3.2,1642080720187
,,4.24,3.2,1642080720265
,,4.26,3.2,1642080720327
,,4.27,3.2,1642080720412
,,4.27,3.2,1642080720468
,,4.28,3.2,1642080720637
,,4.29,3.2,1642080720708
,,4.32,3.2,1642080720744
,,4.32,3.2,1642080720812
,,4.33,3.2,1642080720883
,,4.34,3.2,1642080720958
59.21812333333334,10.917156666666665,4.34,,1642080720958
,,4.35,3.2,1642080721039
,,4.34,3.2,1642080721092
,,4.32,3.2,1642080721163
,,4.29,3.2,1642080721234
,,4.27,3.2,1642080721308
,,4.27,3.2,1642080721372
,,4.25,3.2,1642080721457
,,4.26,3.2,1642080721515
,,4.23,3.2,1642080721612
,,4.18,3.2,1642080721658
,,4.23,3.2,1642080721754
,,4.24,3.2,1642080721790
,,4.24,3.2,1642080721865
,,4.25,3.2,1642080721931
,,4.31,3.2,1642080722007
59.21812166666667,10.917155,4.31,,1642080722007
,,4.32,3.2,1642080722150
,,4.33,3.2,1642080722219
,,4.33,3.2,1642080722283
,,4.35,3.2,1642080722358
,,4.32,3.2,1642080722421
,,4.33,3.2,1642080722510
,,4.35,3.2,1642080722563
,,4.3,3.2,1642080722658
,,4.25,3.2,1642080722701
,,4.24,3.2,1642080722806
,,4.24,3.2,1642080722841
,,4.17,3.2,1642080722915
,,4.17,3.2,1642080722983
59.21812,10.91715,4.17,,1642080722983
,,4.16,3.2,1642080723055
,,4.15,3.2,1642080723122
,,4.13,3.2,1642080723194
,,4.16,3.2,1642080723262
,,4.17,3.2,1642080723336
,,4.19,3.2,1642080723443
,,4.23,3.2,1642080723471
,,4.25,3.2,1642080723563
,,4.3,3.2,1642080723612
,,4.3,3.2,1642080723823
,,4.32,3.2,1642080723893
,,4.31,3.2,1642080723973
59.21812,10.917146666666667,4.31,,1642080723973
,,4.31,3.2,1642080724034
,,4.31,3.2,1642080724245
,,4.3,3.2,1642080724251
,,4.25,3.2,1642080724257
,,4.25,3.2,1642080724321
,,4.25,3.2,1642080724384
,,4.2,3.2,1642080724484
,,4.2,3.2,1642080724525
,,4.15,3.2,1642080724647
,,4.15,3.2,1642080724665
,,4.14,3.2,1642080724732
,,4.14,3.2,1642080724800
,,4.15,3.2,1642080724881
,,4.14,3.2,1642080724944
,,4.14,3.2,1642080725012
59.21812,10.917146666666667,4.14,,1642080725012
,,4.15,3.2,1642080725086
,,4.16,3.2,1642080725154
,,4.16,3.2,1642080725223
,,4.16,3.2,1642080725295
,,4.17,3.2,1642080725363
,,4.18,3.2,1642080725433
,,4.23,3.2,1642080725574
,,4.23,3.2,1642080725802
,,4.23,3.2,1642080725855
,,4.21,3.2,1642080725974
,,4.24,3.2,1642080726001
59.21812166666667,10.917146666666667,4.24,,1642080726001
,,4.21,3.2,1642080726064
,,4.24,3.2,1642080726135
,,4.2,3.2,1642080726207
,,4.21,3.2,1642080726322
,,4.21,3.2,1642080726350
,,4.26,3.2,1642080726416
,,4.3,3.2,1642080726512
,,4.29,3.2,1642080726697
,,4.28,3.2,1642080726762
,,4.26,3.2,1642080727018
59.21812,10.917145000000001,4.26,,1642080727018
,,4.25,3.2,1642080727045
,,4.25,3.2,1642080727240
,,4.28,3.2,1642080727247
,,4.28,3.2,1642080727256
,,4.28,3.2,1642080727337
,,4.27,3.2,1642080727396
,,4.26,3.2,1642080727493
,,4.2,3.2,1642080727537
,,4.14,3.2,1642080727662
,,4.13,3.2,1642080727678
,,4.14,3.2,1642080727746
,,4.15,3.2,1642080727821
,,4.16,3.2,1642080727890
,,4.16,3.2,1642080727991
,,4.16,3.2,1642080728031
59.218116666666674,10.917145000000001,4.16,,1642080728031
,,4.21,3.2,1642080728147
,,4.23,3.2,1642080728165
,,4.23,3.2,1642080728232
,,4.25,3.2,1642080728310
,,4.29,3.2,1642080728375
,,4.32,3.2,1642080728473
,,4.33,3.2,1642080728516
,,4.33,3.2,1642080728583
,,4.36,3.2,1642080728655
,,4.38,3.2,1642080728723
,,4.38,3.2,1642080728791
,,4.37,3.2,1642080728863
,,4.31,3.2,1642080728934
,,4.28,3.2,1642080729004
59.218115000000004,10.917143333333335,4.28,,1642080729004
,,4.29,3.2,1642080729078
,,4.32,3.2,1642080729145
,,4.31,3.2,1642080729213
,,4.3,3.2,1642080729283
,,4.3,3.2,1642080729352
,,4.3,3.2,1642080729423
,,4.27,3.2,1642080729494
,,4.27,3.2,1642080729561
,,4.27,3.2,1642080729636
,,4.26,3.2,1642080729808
,,4.27,3.2,1642080729856
,,4.27,3.2,1642080729917
,,4.25,3.2,1642080730002
59.218109999999996,10.917141666666664,4.25,,1642080730002
,,4.2,3.2,1642080730054
,,4.21,3.2,1642080730154
,,4.23,3.2,1642080730264
,,4.23,3.2,1642080730335
,,4.29,3.2,1642080730405
,,4.28,3.2,1642080730472
,,4.26,3.2,1642080730544
,,4.25,3.2,1642080730613
,,4.26,3.2,1642080730690
,,4.28,3.2,1642080730752
,,4.29,3.2,1642080730823
,,4.29,3.2,1642080730894
,,4.31,3.2,1642080730963
59.218105,10.917141666666664,4.31,,1642080730963
,,4.3,3.2,1642080731110
,,4.28,3.2,1642080731203
,,4.27,3.2,1642080731452
,,4.17,3.2,1642080731462
,,4.24,3.2,1642080731530
,,4.25,3.2,1642080731595
,,4.25,3.2,1642080731671
,,4.21,3.2,1642080731737
,,4.2,3.2,1642080731831
,,4.19,3.2,1642080732005
,,4.2,3.2,1642080732017
59.21809833333334,10.917145000000001,4.2,,1642080732017
,,4.2,3.2,1642080732087
,,4.19,3.2,1642080732438
,,4.2,3.2,1642080732670
,,4.19,3.2,1642080732707
,,4.24,3.2,1642080732715
,,4.18,3.2,1642080732791
,,4.18,3.2,1642080732862
,,4.18,3.2,1642080732927
,,4.19,3.2,1642080733000
59.218091666666666,10.917148333333333,4.19,,1642080733000
,,4.18,3.2,1642080733694
,,4.19,3.2,1642080733800
,,4.19,3.2,1642080733831
,,4.16,3.2,1642080733905
,,4.16,3.2,1642080733975
59.21808333333333,10.917155,4.16,,1642080733975
,,4.15,3.2,1642080734107
,,4.17,3.2,1642080734113
,,4.19,3.2,1642080734201
,,4.2,3.2,1642080734255
,,4.19,3.2,1642080734353
,,4.19,3.2,1642080734395
,,4.19,3.2,1642080734709
,,4.21,3.2,1642080734747
,,4.19,3.2,1642080734824
,,4.2,3.2,1642080734886
,,4.21,3.2,1642080735032
59.21807999999999,10.917156666666665,4.21,,1642080735032
,,4.2,3.2,1642080735154
,,4.2,3.2,1642080735166
,,4.2,3.2,1642080735587
,,4.2,3.2,1642080735593
,,4.23,3.2,1642080735705
,,4.28,3.2,1642080735735
,,4.31,3.2,1642080735873
,,4.33,3.2,1642080735953
,,4.33,3.2,1642080736013
59.218071666666674,10.91715,4.33,,1642080736013
,,4.33,3.2,1642080736148
,,4.32,3.2,1642080736166
,,4.34,3.2,1642080736232
,,4.31,3.2,1642080736294
,,4.32,3.2,1642080736390
,,4.33,3.2,1642080736432
,,4.34,3.2,1642080736572
,,4.36,3.2,1642080736646
,,4.31,3.2,1642080736711
,,4.28,3.2,1642080736812
,,4.24,3.2,1642080736900
,,4.25,3.2,1642080737001
59.21806333333334,10.917146666666667,4.25,,1642080737001
,,4.23,3.2,1642080737081
,,4.25,3.2,1642080737185
,,4.2,3.2,1642080737201
,,4.24,3.2,1642080737276
,,4.23,3.2,1642080737349
,,4.23,3.2,1642080737412
,,4.19,3.2,1642080737500
,,4.19,3.2,1642080737617
